"att_1","att_2","att_3","att_4","att_5","att_6","att_7","att_8","att_9","att_10","att_11","att_12","att_13","att_14","att_15","att_16","att_17","att_18","att_19","att_20","att_21","att_22","class"
0.068573,-0.033541,0.047089,-0.255867,0.130292,-0.016986,0.094097,-0.017014,0.005748,1,0.846859,0.842175,0.324393,0.2,0.1,0.519404,0.152271,,0.158042,0.000624,,,-1
0.059999,-0.028301,0.038286,-0.224529,0.110202,-0.013844,0.082774,-0.014427,0.004697,1,0.847386,0.835338,0.144353,0.1,,0.54225,0.180956,0.285714,0.154242,0.000566,,,-1
0.058573,-0.025862,0.033222,-0.028923,0.013426,-0.001595,0.001555,-0.000255,0.000078,,0.827616,,0.098212,0.1,,0.551066,0.204119,0.125,0.206103,0.001804,,,-1
0.022857,-0.000192,0.000006,-0.001078,0.000016,0,0.000235,-0.000001,0,,,0.83297,0.505612,,,0.616186,0.239596,0.285714,0.489455,0.057392,0.1875,,-1
0.034285,0.000043,0.00005,-0.242263,-0.00035,-0.000034,0.166351,0.000096,0.000021,1,,0.73199,0.509445,,0.1,0.745422,0.34367,,0.162139,0.000691,,,-1
0.022858,-0.00404,0.002037,-0.309056,0.055083,-0.002578,0.398756,-0.025233,0.003061,1,,,0.500408,,0.1,0.634044,0.427589,0.25,0.13281,0.000311,,,-1
0.038572,-0.004945,0.001797,-0.17565,0.02275,-0.000766,0.076612,-0.003518,0.000307,1,,0.829297,0.492679,,0.1,0.567353,0.206548,0.166667,0.178486,0.001015,,,-1
0.034285,-0.003971,0.001291,-0.181884,0.021067,-0.000635,0.091459,-0.003755,0.000293,1,,0.826985,0.493571,,0.1,0.63841,0.220302,,0.159038,0.00064,,,-1
0.027142,-0.016243,0.026898,-0.346345,0.208162,-0.032024,0.420033,-0.089682,0.035768,1,,,0.49687,,,0.622279,0.467344,0.666667,0.112906,0.000163,,,-1
0.034285,-0.012121,0.011853,-0.174415,0.061816,-0.005611,0.084283,-0.010605,0.002494,1,,0.839736,0.498791,,,0.638,0.282253,,0.165844,0.000756,,,-1
0.028572,-0.013751,0.018272,-0.238415,0.114766,-0.014162,0.188257,-0.032182,0.010292,1,,0.829039,0.623483,,0.1,0.5885,0.254017,0.2,0.146302,0.000458,,,-1
0.024286,-0.01657,0.031449,-0.084315,0.058031,-0.010224,0.027993,-0.006839,0.003121,,0.768167,,0.100221,0.1,,0.58476,0.293043,,0.169311,0.000822,,,-1
0.071427,-0.013565,0.00715,-0.196759,0.037509,-0.001834,0.051609,-0.003489,0.000441,1,0.827024,0.819954,0.493413,0.1,0.3,0.551972,0.152271,0.111111,0.191203,0.001337,,,-1
0.047142,-0.01838,0.019848,-0.200802,0.078632,-0.007883,0.081372,-0.011311,0.002938,1,0.827005,0.832588,0.368093,0.1,0.1,0.588266,0.239596,0.142857,0.166021,0.00076,,,-1
0.037142,-0.021291,0.033816,-0.201816,0.116292,-0.017152,0.104366,-0.021354,0.008161,1,0.8226,0.731112,0.29938,0.1,,0.604775,0.23594,0.166667,0.154591,0.000571,,,-1
0.048572,-0.037109,0.077755,-0.302625,0.230294,-0.044842,0.177629,-0.048036,0.024256,,0.850165,0.815383,0.135903,,0.1,0.671409,0.217482,0.333333,0.088829,0.000062,,,-1
0.064284,-0.002001,0.000205,-0.098916,0.003223,-0.00003,0.015405,-0.000175,0.000004,1,,0.857804,0.511876,,0.2,0.558626,0.188417,0.222222,0.254184,0.004174,,,-1
0.04,-0.001845,0.000269,-0.030074,0.001421,-0.000019,0.002333,-0.000038,0.000001,1,,0.798748,0.514782,,0.1,0.550028,0.232711,,0.410513,0.028399,,,-1
0.08857,-0.00642,0.001394,-0.053545,0.004066,-0.000081,0.003307,-0.000088,0.000004,1,0.850476,0.86073,0.300562,0.2,0.1,0.557861,0.131922,0.111111,0.361824,0.017139,,,-1
0.038572,-0.011499,0.01018,-0.362653,0.116358,-0.009567,0.347302,-0.039578,0.008434,1,,0.741643,0.515144,,0.1,0.539486,0.207709,,0.114666,0.000173,,,-1
0.094288,-0.00985,0.00303,-0.125506,0.013931,-0.000397,0.01697,-0.000667,0.000049,1,0.740788,0.854587,0.511366,,0.3,0.552145,0.123099,,0.244185,0.003555,,,-1
0.024286,-0.020303,0.050251,-0.499845,0.448931,-0.103216,1.045358,-0.333518,0.198783,1,,,0.513566,,0.1,0.595575,0.512913,,0.099589,0.000098,,,-1
0.068571,-0.008255,0.002941,-0.078129,0.009954,-0.000328,0.008993,-0.000405,0.000034,1,0.851788,0.859615,0.285796,0.1,0.3,0.559255,0.171951,,0.279607,0.006112,,,-1
0.071427,-0.024501,0.024714,-0.050339,0.018364,-0.001716,0.003686,-0.000477,0.000115,1,0.802487,,0.096988,0.2,,0.592967,0.171951,,0.213647,0.002083,,,-1
0.051429,-0.016671,0.015941,-0.231443,0.080226,-0.00712,0.105597,-0.012991,0.002986,1,,0.848386,0.514319,,0.1,0.56329,0.173757,,0.17144,0.000864,,,-1
0.028571,-0.031412,0.102568,-0.47935,0.56831,-0.172394,0.820244,-0.345481,0.271701,1,,,0.99776,,,0.55198,0.334608,,0.095912,0.000085,,,-1
0.031429,-0.016953,0.02677,-0.121979,0.069853,-0.01024,0.04763,-0.009683,0.003677,1,0.782378,,0.097039,,,0.560048,0.307178,,0.173453,0.000905,,,-1
0.090003,-0.017798,0.010348,-0.170192,0.03575,-0.001927,0.032515,-0.002421,0.000337,1,0.852355,0.860721,0.223354,,0.1,0.568031,0.125012,,0.227816,0.002694,,,-1
0.081426,-0.014845,0.008065,-0.183721,0.036124,-0.001825,0.042297,-0.002957,0.000388,1,0.805648,0.861599,0.555515,0.1,0.1,0.52422,0.115547,,0.170651,0.000848,,,-1
0.131428,-0.023403,0.012229,-0.074908,0.014232,-0.000693,0.004417,-0.000299,0.000038,1,0.867189,,0.097228,0.2,0.1,0.555138,0.124495,,0.230474,0.002822,,,-1
0.074285,-0.02479,0.024266,-0.136327,0.048392,-0.004397,0.025321,-0.003191,0.000751,1,0.849993,0.838108,0.143474,0.2,0.2,0.551436,0.193255,,0.201916,0.001662,,,-1
0.127147,-0.023752,0.013074,-0.204868,0.040744,-0.002082,0.033306,-0.002352,0.000311,1,0.851924,0.814835,0.148201,0.2,0.1,0.568636,0.099553,,0.207695,0.001861,,,-1
0.031427,-0.040123,0.150986,-0.040487,0.055291,-0.019329,0.005334,-0.002587,0.002345,1,,,1,,,0.577411,0.274603,,0.115003,0.000175,,,-1
0.042857,-0.024961,0.042518,-0.165049,0.102015,-0.016135,0.063898,-0.014024,0.005747,1,0.848332,0.737911,0.085087,0.2,,0.578753,0.266715,,0.159063,0.00064,,,-1
0.045714,-0.034068,0.075095,-0.308075,0.246525,-0.050482,0.21093,-0.059963,0.031833,1,0.836594,,0.222829,0.1,,0.521219,0.229481,,0.126954,0.00026,,,-1
0.008572,-0.023723,0.192606,-0.001153,0.003401,-0.002565,0.000198,-0.000207,0.000405,1,,,1,,,0.610805,0.626578,,0.142616,0.000414,,,-1
0.031429,-0.029156,0.079462,-0.045759,0.045226,-0.011437,0.006799,-0.002384,0.001561,1,0.774508,,0.096811,0.1,,0.571746,0.349066,,0.149519,0.0005,,,-1
0.031429,-0.038242,0.136671,-0.138396,0.179546,-0.059593,0.061586,-0.028375,0.024409,1,0.833606,,0.097304,0.1,,0.527073,0.392699,,0.140557,0.00039,,,-1
0.061429,-0.034864,0.057831,-0.081832,0.049235,-0.00758,0.011092,-0.002369,0.000944,1,0.853448,,0.096955,0.1,,0.592336,0.251463,,0.184433,0.001157,,,-1
0.068569,-0.024411,0.025574,-0.09863,0.037418,-0.003637,0.014346,-0.001931,0.000486,1,0.843261,0.737938,0.15429,0.2,,0.592074,0.195188,,0.17877,0.001021,,,-1
0.037143,-0.031616,0.079115,-0.093241,0.084642,-0.019667,0.023644,-0.007621,0.004588,1,0.835733,,0.077658,0.1,,0.560421,0.304376,,0.130581,0.000291,,,-1
0.022858,-0.042078,0.227181,-0.216933,0.425299,-0.213299,0.207525,-0.144522,0.187891,1,0.73785,,0.097585,0.1,,0.577793,0.403834,,0.122756,0.000227,,,-1
0.075714,-0.027148,0.028706,-0.154751,0.059259,-0.005817,0.031989,-0.004348,0.001106,1,0.801614,0.848226,0.223375,0.1,0.1,0.570945,0.164364,,0.176176,0.000963,,,-1
0.062858,-0.030678,0.044016,-0.0543,0.02826,-0.003764,0.00483,-0.000892,0.000308,1,0.824781,,0.096767,0.1,,0.566393,0.170903,,0.175874,0.000957,,,-1
0.011429,-0.029591,0.22508,-0.199857,0.552144,-0.390181,0.352903,-0.346368,0.63458,1,,,1,,,0.574099,0.361912,,0.115413,0.000177,,,-1
0.024287,-0.049942,0.301693,-0.227425,0.498915,-0.279974,0.215076,-0.167607,0.243827,1,,,1,,,0.612208,0.512913,,0.122204,0.000223,,,-1
0.021428,-0.000083,0.000008,-0.130696,0.000476,-0.000004,0.072145,-0.000092,0.000002,1,,,0.482899,,,0.651277,0.237365,0.25,0.123453,0.000232,0.4,,-1
0.037142,-0.005057,0.001886,-0.199561,0.026251,-0.000908,0.098219,-0.004579,0.00041,1,,0.810514,0.481134,,,0.557801,0.288484,0.166667,0.18896,0.001275,,,-1
0.024286,-0.010346,0.011407,-0.215239,0.086134,-0.008822,0.169875,-0.024148,0.006412,1,,,0.473986,,,0.834782,0.392699,0.25,0.138107,0.000364,,,-1
0.032858,-0.014132,0.01587,-0.150898,0.061462,-0.006408,0.062457,-0.009031,0.002439,1,,,0.474941,,,0.752803,0.320571,0.25,0.206151,0.001806,,,-1
0.024285,-0.014423,0.02279,-0.293961,0.168352,-0.024717,0.324514,-0.066033,0.025138,1,,,1,,,0.645112,0.441381,0.666667,0.127922,0.000268,,,-1
0.031429,-0.015615,0.020106,-0.192063,0.089661,-0.010717,0.104593,-0.017334,0.005368,1,,,0.466901,,,0.764726,0.402124,0.5,0.177817,0.001,,,-1
0.037142,-0.008685,0.00547,-0.18556,0.042059,-0.002458,0.0851,-0.006844,0.001036,1,,0.757829,0.483113,,0.1,0.628847,0.242407,0.166667,0.185962,0.001196,,,-1
0.050001,-0.009432,0.004683,-0.106008,0.018977,-0.000872,0.020344,-0.001289,0.000153,1,0.806388,0.766969,0.197406,,0.1,0.726073,0.194727,,0.24536,0.003624,,,-1
0.06143,-0.013653,0.007934,-0.116693,0.024494,-0.001319,0.01999,-0.001487,0.000207,1,0.75102,0.781484,0.277339,0.2,,0.713472,0.227181,,0.248244,0.003798,,,-1
0.062856,-0.012043,0.006222,-0.152613,0.028371,-0.001358,0.034139,-0.002249,0.000278,1,0.820053,0.851229,0.427961,0.1,0.1,0.620895,0.188417,,0.230148,0.002806,,,-1
0.070002,-0.016672,0.010303,-0.112934,0.025206,-0.001443,0.016272,-0.001287,0.00019,1,0.808203,0.752441,0.143817,0.2,0.1,0.829394,0.170182,0.111111,0.238331,0.003226,,,-1
0.037142,-0.03995,0.115876,-0.432509,0.455396,-0.122701,0.466459,-0.174466,0.121859,1,,,0.135708,,,0.663869,0.382018,0.666667,0.124958,0.000244,,,-1
0.052858,-0.035775,0.063673,-0.26178,0.169168,-0.027978,0.11725,-0.026923,0.011546,1,0.753766,,0.08664,,0.1,0.697962,0.227766,0.4,0.148958,0.000492,,,-1
0.032857,-0.028015,0.06273,-0.12716,0.103303,-0.021491,0.044378,-0.012809,0.006909,1,0.718985,,0.103649,,,0.677607,0.307178,0.25,0.13663,0.000348,,,-1
0.021428,-0.025617,0.082981,-0.26739,0.31442,-0.094605,0.310463,-0.129673,0.101138,1,,,0.999085,,,0.674492,0.334608,0.333333,0.121512,0.000218,,,-1
0.050001,-0.024247,0.031178,-0.081131,0.03782,-0.004512,0.012116,-0.002004,0.000619,1,0.785469,,0.103583,0.2,,0.646333,0.163625,0.285714,0.205138,0.001771,,,-1
0.024286,-0.042865,0.199333,-0.188584,0.318434,-0.137548,0.132731,-0.07961,0.089138,1,0.700582,,0.106819,0.1,,0.65725,0.571199,0.333333,0.139477,0.000378,,,-1
0.032857,-0.042232,0.143053,-0.155525,0.191294,-0.060203,0.066709,-0.029152,0.023787,1,0.825467,,0.104046,0.1,,0.68517,0.253866,0.5,0.122924,0.000228,,,-1
0.032858,-0.031927,0.082134,-0.143357,0.133872,-0.031982,0.057007,-0.018905,0.011705,1,0.759438,,0.103716,0.1,,0.714101,0.304376,,0.157643,0.000618,,,-1
0.054285,-0.002301,0.000313,-0.015666,0.000617,-0.000007,0.000522,-0.000007,0,1,0.835795,0.824422,0.223222,0.1,,0.548833,0.239217,0.166667,0.589021,0.120372,,,-1
0.037144,-0.001841,0.000303,-0.169875,0.008491,-0.000129,0.074529,-0.001317,0.000052,1,,0.827725,0.496074,,,0.51399,0.252103,,0.197951,0.001535,,,-1
0.064287,-0.006903,0.002109,-0.064409,0.006883,-0.000195,0.006178,-0.000233,0.000017,1,0.769062,0.825392,0.367476,0.2,0.2,0.575129,0.270704,0.333333,0.340963,0.013515,,,-1
0.088574,-0.003368,0.000379,-0.100531,0.003812,-0.000039,0.010996,-0.000146,0.000004,1,,0.825205,0.496127,,0.1,0.552244,0.133357,0.090909,0.282041,0.006328,,,-1
0.032857,-0.014088,0.016832,-0.27601,0.119566,-0.013264,0.221845,-0.034122,0.009808,1,,,0.492634,,,0.582438,0.316018,0.25,0.141926,0.000406,,,-1
0.029999,-0.016461,0.024774,-0.062574,0.034168,-0.004782,0.012343,-0.002397,0.000871,1,0.719301,,0.102264,,,0.564837,0.208621,0.5,0.172537,0.000886,,,-1
0.027144,-0.01921,0.038171,-0.299702,0.216143,-0.039894,0.319087,-0.08174,0.039107,1,,,0.494487,,,0.538255,0.427589,,0.123079,0.000229,,,-1
0.022858,-0.024055,0.069286,-0.049512,0.051774,-0.013853,0.010238,-0.003802,0.002637,1,0.720045,,0.10195,0.1,,0.545683,0.596903,0.333333,0.174192,0.000921,,,-1
0.042858,-0.026644,0.045439,-0.148826,0.09203,-0.01457,0.048767,-0.010706,0.004391,1,0.825215,,0.101874,0.2,,0.57759,0.190024,0.2,0.18066,0.001065,,,-1
0.060002,-0.019259,0.017726,-0.270783,0.090253,-0.007713,0.120131,-0.014217,0.003149,1,0.832831,0.83657,0.367635,0.1,0.2,0.523863,0.207709,0.285714,0.166273,0.000764,,,-1
0.031428,-0.022404,0.044143,-0.009976,0.007108,-0.001296,0.000497,-0.000126,0.000059,1,0.786597,,0.101476,,,0.500588,0.233165,0.2,0.210438,0.001961,,,-1
0.032857,-0.02911,0.071257,-0.226195,0.20092,-0.045679,0.147769,-0.046617,0.027469,1,0.723144,,0.101713,,,0.536,0.402124,0.25,0.14606,0.000455,,,-1
0.031428,-0.019915,0.03486,-0.07569,0.048034,-0.007803,0.01733,-0.003903,0.001642,1,0.768665,,0.101253,0.1,,0.547794,0.293215,0.2,0.169777,0.000831,,,-1
0.032857,-0.019187,0.030975,-0.015019,0.008741,-0.001302,0.000702,-0.000144,0.000055,1,0.830461,,0.101843,0.1,,0.536561,0.300756,0.2,0.169905,0.000833,,,-1
0.160001,-0.017178,0.005164,-0.115651,0.0125,-0.000347,0.008075,-0.000308,0.000022,1,0.857776,0.823213,0.173597,0.2,0.1,0.559476,0.077211,0.076923,0.278293,0.005998,,,-1
0.072857,-0.019093,0.013884,-0.001067,0.000231,-0.000012,0.000153,-0.000014,0.000003,1,0.849903,,0.10097,0.3,,0.525472,0.166314,,0.263095,0.004791,0.3,,-1
0.035715,-0.029454,0.068043,-0.19796,0.166033,-0.035627,0.105679,-0.031482,0.01751,1,0.727074,,0.215825,0.1,,0.546308,0.19567,0.4,0.145824,0.000452,,,-1
0.075713,-0.017332,0.011123,-0.065163,0.015092,-0.000896,0.00545,-0.000446,0.000068,1,0.851557,0.728586,0.100448,0.2,0.1,0.480744,0.13357,,0.237302,0.003171,,,-1
0.02857,-0.023608,0.055483,-0.224407,0.191441,-0.041786,0.172249,-0.052188,0.029524,1,,0.732311,0.10556,,,0.490768,0.336599,,0.139746,0.000381,,,-1
0.041429,-0.052678,0.194301,-0.580587,0.777538,-0.266434,0.81058,-0.385648,0.342597,1,,,0.997912,,,0.519598,0.233165,0.666667,0.108017,0.000136,,,-1
0.037142,-0.024722,0.046301,-0.116388,0.079053,-0.013744,0.035263,-0.008503,0.00383,1,0.768795,,0.099939,0.2,,0.549056,0.282253,,0.159539,0.000648,,,-1
0.164289,-0.024499,0.010347,-0.129477,0.019811,-0.000776,0.010013,-0.000544,0.000055,1,0.855513,0.794846,0.099682,0.1,0.1,0.53732,0.070041,0.076923,0.231971,0.002896,,,-1
0.034286,-0.03724,0.114486,-0.131876,0.147142,-0.042009,0.049354,-0.019556,0.014469,1,0.731681,,0.099484,,,0.5467,0.320571,0.2,0.133243,0.000315,,,-1
0.045716,-0.02264,0.03172,-0.000291,0.000088,-0.000004,0.000051,-0.000009,0.000003,1,0.841699,,0.099991,,,0.499485,0.223072,0.142857,0.163074,0.000707,0.6,,-1
0.102856,-0.021424,0.012694,-0.031623,0.006731,-0.000367,0.00102,-0.000077,0.000011,1,0.829413,,0.099696,0.3,,0.489117,0.113004,,0.232733,0.002934,,,-1
0.014286,-0.029639,0.175758,-0.161711,0.348286,-0.191874,0.180037,-0.137756,0.196754,1,,,1,,,0.50918,0.304542,0.2,0.14234,0.00041,,,-1
0.028572,-0.048756,0.236415,-0.182173,0.320769,-0.144481,0.11361,-0.071059,0.082969,1,,,1,,,0.550777,0.316018,0.25,0.139239,0.000376,,,-1
0.074288,-0.022604,0.02017,-0.200121,0.064707,-0.005359,0.054281,-0.006229,0.001336,1,0.812844,0.850647,0.300837,0.1,0.1,0.518406,0.123273,0.111111,0.180863,0.00107,,,-1
0.040001,-0.021752,0.034259,-0.153779,0.08787,-0.012849,0.05884,-0.011937,0.004523,1,0.794304,0.832246,0.411915,0.1,0.1,0.51026,0.201943,,0.160803,0.000669,,,-1
0.037142,-0.043964,0.149296,-0.196245,0.241986,-0.076329,0.10244,-0.044868,0.036686,1,,,1,,,0.531585,0.29749,0.2,0.153791,0.000559,,,-1
0.037144,-0.001325,0.000172,-0.172969,0.006618,-0.00008,0.082336,-0.001111,0.000034,1,,0.776745,0.518384,,0.1,0.595946,0.23594,,0.174921,0.000936,,,-1
0.068571,-0.003556,0.000547,-0.088152,0.004705,-0.000066,0.011256,-0.000211,0.000008,1,,0.84425,0.506021,,0.2,0.619034,0.185982,0.111111,0.276665,0.005859,,,-1
0.032858,-0.007958,0.005494,-0.141217,0.035278,-0.002259,0.05946,-0.005268,0.000873,1,,0.738249,0.490295,,0.1,0.643393,0.298844,0.2,0.184901,0.001169,,,-1
0.031429,-0.011525,0.011981,-0.014166,0.005294,-0.000507,0.000728,-0.000096,0.000024,1,0.844028,,0.099826,0.1,,0.634818,0.307178,0.2,0.253662,0.00414,,,-1
0.065714,-0.009929,0.004302,-0.128733,0.020075,-0.000805,0.02475,-0.001367,0.000142,1,0.763809,0.856659,0.555107,0.1,0.3,0.634648,0.188417,0.125,0.233533,0.002974,,,-1
0.044287,-0.023729,0.035957,-0.256639,0.141041,-0.01985,0.14442,-0.02819,0.010284,1,,,0.469849,0.1,0.1,0.685397,0.271764,0.5,0.157256,0.000612,,,-1
0.025713,-0.017972,0.036646,-0.283221,0.209623,-0.039703,0.312513,-0.082159,0.040337,1,,,0.506445,,,0.699024,0.427589,0.25,0.114427,0.000171,,,-1
0.031428,-0.016895,0.025717,-0.099498,0.054894,-0.007755,0.030643,-0.006,0.002196,1,0.769721,,0.175778,0.1,0.1,0.629019,0.313786,,0.177767,0.000999,,,-1
0.025714,-0.025772,0.072556,-0.037075,0.037845,-0.009886,0.005228,-0.001894,0.001281,1,0.73201,,0.099808,,,0.678241,0.467344,0.333333,0.149704,0.000502,,,-1
0.032858,-0.021046,0.038121,-0.161829,0.106287,-0.017877,0.077375,-0.018045,0.007865,1,0.827946,,0.471071,,,0.615011,0.307178,0.2,0.163171,0.000709,,,-1
0.042857,-0.028124,0.051911,-0.002483,0.00164,-0.000277,0.000178,-0.000042,0.000019,1,0.796732,,0.100915,0.1,,0.647457,0.250023,0.4,0.192957,0.001386,,,-1
0.031428,-0.026749,0.063926,-0.12432,0.107825,-0.023927,0.047571,-0.01465,0.008424,1,0.766551,,0.100562,,,0.651969,0.408965,0.25,0.171169,0.000858,,,-1
0.105715,-0.009535,0.00256,-0.102621,0.009906,-0.000246,0.010179,-0.000347,0.000022,1,0.819879,0.832865,0.429785,0.1,0.1,0.587063,0.112332,0.066667,0.260691,0.004619,,,-1
0.101426,-0.010956,0.003393,-0.021506,0.002349,-0.000066,0.000475,-0.000018,0.000001,1,0.857471,,0.098703,0.4,0.1,0.575672,0.137251,0.071429,0.278648,0.006029,,,-1
0.032857,-0.023028,0.045691,-0.140385,0.101068,-0.018622,0.058337,-0.014914,0.007121,1,0.844994,,0.098948,0.2,,0.639865,0.293215,0.2,0.15098,0.00052,,,-1
0.029999,-0.037739,0.136098,-0.30872,0.403936,-0.135328,0.312538,-0.145272,0.126175,1,,,1,,,0.604907,0.379232,0.5,0.133907,0.000322,,,-1
0.062857,-0.018544,0.015452,-0.002226,0.000606,-0.000042,0.0001,-0.000011,0.000002,1,0.81521,,0.098365,0.1,,0.59364,0.193255,,0.227178,0.002664,0.230769,,-1
0.028571,-0.023838,0.056709,-0.161152,0.139106,-0.030732,0.088994,-0.027281,0.01562,1,0.826967,,0.098686,0.1,,0.601629,0.316018,,0.14287,0.000417,,,-1
0.030001,-0.029366,0.081668,-0.180911,0.182606,-0.047165,0.106484,-0.038172,0.025553,1,0.728673,,0.213213,,,0.617262,0.316018,0.25,0.140809,0.000393,,,-1
0.028572,-0.033827,0.120082,-0.352776,0.454541,-0.149892,0.448349,-0.20521,0.175426,1,,,1,,,0.613454,0.344756,0.25,0.119724,0.000205,,,-1
0.022858,-0.026444,0.086555,-0.121706,0.144594,-0.043952,0.063036,-0.026595,0.02095,1,0.821797,,0.211741,0.1,,0.684927,0.392699,,0.143682,0.000426,,,-1
0.047144,-0.020042,0.024285,-0.046551,0.02041,-0.002291,0.00455,-0.000707,0.000205,1,0.805889,,0.099256,0.1,,0.601876,0.220302,,0.189989,0.001303,,,-1
0.027143,-0.034585,0.125391,-0.162464,0.213822,-0.072004,0.095062,-0.044438,0.038787,1,0.73613,,0.098102,,,0.621872,0.403834,0.25,0.126902,0.000259,,,-1
0.084288,-0.043182,0.064548,-0.283854,0.15401,-0.021381,0.095932,-0.018486,0.006652,1,0.842995,0.738114,0.155231,,,0.633084,0.153157,0.285714,0.159543,0.000648,,,-1
0.077141,-0.01918,0.013732,-0.080648,0.020869,-0.001384,0.008363,-0.000767,0.000131,1,0.838354,0.775598,0.098042,0.2,,0.60233,0.187892,0.1,0.214216,0.002106,,,-1
0.031428,-0.036186,0.124338,-0.30575,0.381386,-0.121728,0.304837,-0.135066,0.111747,1,0.73203,,0.469876,0.1,0.1,0.603622,0.288514,,0.121085,0.000215,,,-1
0.127143,-0.030319,0.020723,-0.078839,0.019506,-0.001236,0.004908,-0.00043,0.000071,1,0.840127,,0.098277,0.2,,0.624642,0.11044,0.1,0.216883,0.002213,,,-1
0.045714,-0.024182,0.036659,-0.000627,0.000287,-0.000032,0.000072,-0.000014,0.000005,1,0.843996,,0.098307,0.2,,0.596427,0.217562,0.142857,0.170797,0.000851,,,-1
0.034286,-0.02941,0.072067,-0.040321,0.03582,-0.008143,0.004688,-0.001477,0.00087,1,0.776689,,0.098541,0.1,,0.632497,0.28768,0.2,0.131654,0.0003,,,-1
0.022858,-0.028892,0.110816,-0.259945,0.361933,-0.128951,0.307989,-0.152328,0.140689,1,,,0.222735,0.1,,0.90821,0.316018,,0.115594,0.000179,,,-1
0.011429,-0.000869,0.000187,-0.123951,0.009692,-0.000194,0.130964,-0.003638,0.000189,1,,,1,,,0.527797,0.414516,0.5,0.050822,0.000007,,,-1
0.045715,-0.002823,0.000524,-0.011387,0.000692,-0.000011,0.000374,-0.000008,0,1,0.793658,,0.098129,0.1,,0.538267,0.275377,0.333333,0.526534,0.076861,,,-1
0.139996,-0.003898,0.000324,-0.144556,0.004096,-0.000031,0.014715,-0.000146,0.000003,1,,0.858103,0.503671,,0.4,0.57632,0.096811,0.076923,0.24941,0.003869,,,-1
0.025715,-0.01096,0.013194,-0.219895,0.095761,-0.010705,0.181882,-0.028125,0.008147,1,,,0.500133,,,0.564814,0.534071,0.333333,0.158171,0.000626,,,-1
0.032858,-0.007147,0.004432,-0.182983,0.041004,-0.002359,0.099451,-0.007907,0.001178,1,,0.832126,0.499104,,,0.585309,0.251327,0.2,0.155143,0.000579,,,-1
0.031428,-0.012961,0.015367,-0.019297,0.008228,-0.000898,0.001374,-0.000207,0.000058,1,0.788788,,0.098573,0.2,,0.574109,0.320571,0.2,0.279048,0.006063,,,-1
0.08714,-0.018848,0.011739,-0.277006,0.062579,-0.003619,0.087336,-0.007006,0.00105,1,,0.851573,0.506561,,0.1,0.544128,0.141126,,0.177638,0.000996,,,-1
0.031428,-0.030312,0.083543,-0.353181,0.353384,-0.09047,0.389609,-0.138473,0.091895,1,,,0.994704,,,0.542383,0.341805,0.333333,0.124771,0.000242,,,-1
0.064284,-0.016301,0.011868,-0.176659,0.046515,-0.003141,0.047791,-0.004464,0.00078,1,0.792782,0.787033,0.18892,,0.1,0.563456,0.213795,0.125,0.199303,0.001578,,,-1
0.03143,-0.017121,0.027017,-0.22413,0.128344,-0.018808,0.159009,-0.032336,0.012281,1,,0.776206,0.507412,,0.1,0.518263,0.28768,,0.136326,0.000345,,,-1
0.091429,-0.023183,0.016884,-0.098955,0.025991,-0.001755,0.010562,-0.000984,0.000172,1,0.842672,0.83217,0.366823,0.1,,0.551146,0.118775,,0.219777,0.002333,,,-1
0.088573,-0.022067,0.015591,-0.119919,0.030691,-0.002011,0.015953,-0.001448,0.000246,1,0.854255,0.829368,0.099463,0.2,,0.580895,0.175571,0.222222,0.234114,0.003004,,,-1
0.025714,-0.023797,0.063518,-0.051471,0.049835,-0.012345,0.010335,-0.003551,0.002278,1,0.775978,,0.098316,0.1,,0.523198,0.353197,,0.174797,0.000934,,,-1
0.151425,-0.01987,0.007555,-0.205358,0.028268,-0.000998,0.027726,-0.001355,0.000124,1,0.810834,0.850644,0.131095,0.3,0.1,0.548908,0.079407,0.166667,0.200939,0.00163,,,-1
0.031429,-0.018669,0.031649,-0.147018,0.09041,-0.014231,0.067441,-0.014725,0.006005,1,0.771056,,0.176451,,,0.518534,0.260894,0.2,0.164759,0.000737,,,-1
0.065712,-0.019415,0.016423,-0.109763,0.033611,-0.002636,0.018092,-0.001964,0.000399,1,0.812951,0.772874,0.137297,0.2,0.1,0.5135,0.229075,,0.217122,0.002222,,,-1
0.08143,-0.01239,0.005428,-0.074234,0.011716,-0.000474,0.006727,-0.000375,0.000039,1,0.829856,0.811165,0.121356,0.2,0.1,0.558563,0.134033,,0.264215,0.004873,,,-1
0.031428,-0.049477,0.226274,-0.063469,0.105335,-0.044737,0.012895,-0.0076,0.008365,1,,,1,,,0.543687,0.392699,0.333333,0.123864,0.000235,,,-1
0.032857,-0.02914,0.075297,0.000002,-0.00005,0.000023,0.000074,-0.000025,0.000015,1,0.848609,,0.097818,0.1,,0.524434,0.336599,0.2,0.144217,0.000433,0.166667,,-1
0.037143,-0.030764,0.073385,-0.260306,0.225435,-0.049954,0.180493,-0.055528,0.031898,1,0.736628,,0.212537,0.1,,0.55351,0.207709,0.5,0.127207,0.000262,,,-1
0.054285,-0.032156,0.055483,-0.336902,0.211038,-0.033832,0.209144,-0.046546,0.019347,1,0.737337,0.73729,0.301164,,,0.552175,0.210991,0.333333,0.114508,0.000172,,,-1
